,developer_group_id,developer_group_name,developer_group_address,region_id,region_name,startDate,endDate,total_living_floor_size,appt_num,object_count,total_living_floor_size_pct,typed_volume_pct,rating
3035,5696575001,Группа компаний ИНСИТИ,"Краснодарский край, 350087, г. Краснодар, ул. Петра Метальникова, д. 1",1879,Краснодарский край,2017-09-15,2019-04-02,152111,2930,136,1.7448153996066706,0.0,11
3036,2744319001,Bonava,"г.Санкт-Петербург, 191025, г. Санкт-Петербург, пр-кт Невский, д. 114-116, корп. лит. А",1,Итого,2017-05-26,2019-04-01,151143,2203,29,0.11094944294120093,0.0,162
3037,2744319001,Bonava,"г.Санкт-Петербург, 191025, г. Санкт-Петербург, пр-кт Невский, д. 114-116, корп. лит. А",1326,Ленинградская область,2017-05-26,2019-04-01,64950,982,21,1.1829131608787395,0.0,24
3038,2744319001,Bonava,"г.Санкт-Петербург, 191025, г. Санкт-Петербург, пр-кт Невский, д. 114-116, корп. лит. А",1324,г. Санкт-Петербург,2017-05-26,2019-04-01,86193,1221,8,0.572533344970919,0.0,33
3039,5484868001,Акфен,"Калининградская область, 236029, г. Калининград, ул. Елизаветинская, д. 11, оф. 27",1,Итого,2017-06-06,2019-04-02,157865,3013,9,0.11588385707517175,9.686124220061444,153
3040,5484868001,Акфен,"Калининградская область, 236029, г. Калининград, ул. Елизаветинская, д. 11, оф. 27",1325,Калининградская область,2017-06-06,2019-04-02,128028,2503,7,7.336940637647007,0.0,3
3041,5504490001,ЭкоСити,"Челябинская область, р-н Сосновский, 456518, пос. Западный, ул. Изумрудная, д. 5, оф. 2",1,Итого,2017-05-04,2019-04-02,155189,3985,30,0.11391948750919348,100.0,157
3042,5504490001,ЭкоСити,"Челябинская область, р-н Сосновский, 456518, пос. Западный, ул. Изумрудная, д. 5, оф. 2",1656,Челябинская область,2017-05-04,2019-04-02,155189,3985,30,9.850199080794495,100.0,1
3043,5484868001,Акфен,"Калининградская область, 236029, г. Калининград, ул. Елизаветинская, д. 11, оф. 27",1879,Краснодарский край,2017-06-06,2019-04-02,29837,510,2,0.3422504426245586,51.2484499111841,72
3044,3498218001,Инвестиционно-девелоперская компания Град,"Московская область, р-н Красногорский, пгт Нахабино, мкр. Красногорский",1,Итого,2016-08-25,2019-04-02,155369,3620,14,0.11405161999120995,0.0,156
3045,3498218001,Инвестиционно-девелоперская компания Град,"Московская область, р-н Красногорский, пгт Нахабино, мкр. Красногорский",1768,Московская область,2016-08-25,2019-04-02,133864,3107,11,0.8154505287416706,0.0,17
3046,3498218001,Инвестиционно-девелоперская компания Град,"Московская область, р-н Красногорский, пгт Нахабино, мкр. Красногорский",1762,г. Москва,2016-08-25,2019-04-02,21505,513,3,0.11518357304960414,0.0,91
3047,1378424001,Холдинг Стройпромавтоматика,"г.Москва, 115280, г. Москва, ул. Ленинская Слобода, д. 19",1,Итого,2017-04-18,2019-03-18,157837,4467,12,0.11586330313352475,86.4752877969044,154
3048,1378424001,Холдинг Стройпромавтоматика,"г.Москва, 115280, г. Москва, ул. Ленинская Слобода, д. 19",1768,Московская область,2017-04-18,2019-03-18,157837,4467,12,0.9614852768854887,86.4752877969044,14
3049,5671245001,Строительно-монтажное управление 88,"Республика Татарстан (Татарстан), 420111, г. Казань, ул. Московская, д. 27, оф. 513",1,Итого,2019-02-11,2019-04-01,165795,3183,8,0.12170502697734203,26.015259808800025,146
3050,5671245001,Строительно-монтажное управление 88,"Республика Татарстан (Татарстан), 420111, г. Казань, ул. Московская, д. 27, оф. 513",1216,Республика Татарстан (Татарстан),2019-02-11,2019-04-01,165795,3183,8,6.532112130356208,26.015259808800025,4
3051,5394371001,Строительная компания Кировспецмонтаж,"Кировская область, 610048, г. Киров, ул. Воровского, д. 161",1,Итого,2016-11-03,2019-03-22,164105,3498,16,0.12046444978507624,64.12540751348222,149
3052,5394371001,Строительная компания Кировспецмонтаж,"Кировская область, 610048, г. Киров, ул. Воровского, д. 161",1208,Кировская область,2016-11-03,2019-03-22,164105,3498,16,20.393846490339627,64.12540751348222,2
3053,3645760001,СК ВИРА-Строй,"Новосибирская область, 630112, г. Новосибирск, ул. Театральная, д. 42",1,Итого,2016-10-26,2019-03-12,168440,4010,23,0.12364664039363969,81.35062930420328,144
3054,3645760001,СК ВИРА-Строй,"Новосибирская область, 630112, г. Новосибирск, ул. Театральная, д. 42",1540,Алтайский край,2016-10-26,2019-03-12,20332,548,2,2.113849707905727,100.0,12
3055,3645760001,СК ВИРА-Строй,"Новосибирская область, 630112, г. Новосибирск, ул. Театральная, д. 42",1545,Новосибирская область,2016-10-26,2019-03-12,148108,3462,21,4.046150395564282,78.79047721932643,4
3056,451326001,Группа компаний СтройПромСервис,"Рязанская область, 390000, г. Рязань, ул. Маяковского, д. 49",1,Итого,2017-06-27,2019-04-02,125393,3635,14,0.09204715731939957,100.0,195
3057,451326001,Группа компаний СтройПромСервис,"Рязанская область, 390000, г. Рязань, ул. Маяковского, д. 49",1770,Рязанская область,2017-06-27,2019-04-02,69522,2181,6,2.831830290588264,100.0,6
3058,451326001,Группа компаний СтройПромСервис,"Рязанская область, 390000, г. Рязань, ул. Маяковского, д. 49",1773,Тверская область,2017-06-27,2019-04-02,55871,1454,8,6.705472177049141,100.0,4
3059,1464219001,KASKAD Family,"г.Москва, 115093, г. Москва, пер. 1-й Щипковский, д. 5",1,Итого,2017-04-19,2019-02-27,159720,1878,84,0.11724555570928599,0.0,151
3060,1464219001,KASKAD Family,"г.Москва, 115093, г. Москва, пер. 1-й Щипковский, д. 5",1768,Московская область,2017-04-19,2019-02-27,159720,1878,84,0.9729558241993339,0.0,13
3061,5779789001,АКД-Мета,"Новосибирская область, 630001, г. Новосибирск, ул. Тимирязева, д. 58/1",1,Итого,2017-06-07,2019-04-01,167255,2560,29,0.12277676822036457,0.0,145
3062,5779789001,АКД-Мета,"Новосибирская область, 630001, г. Новосибирск, ул. Тимирязева, д. 58/1",1545,Новосибирская область,2017-06-07,2019-04-01,167255,2560,29,4.5692257299410155,0.0,2
3063,5699998001,DOGMA,"Краснодарский край, 350000, г. Краснодар, ул. Заполярная, д. 35, корп. 4/1",1,Итого,2017-05-03,2019-03-20,135879,3975,8,0.0997446084662038,66.15886192862767,176
3064,5699998001,DOGMA,"Краснодарский край, 350000, г. Краснодар, ул. Заполярная, д. 35, корп. 4/1",1879,Краснодарский край,2017-05-03,2019-03-20,135879,3975,8,1.558623450527278,66.15886192862767,14
3065,682922001,Группа компаний Сатурн-Р,"Пермский край, 614000, г. Пермь, ул. Куйбышева, д. 37",1,Итого,2017-01-20,2019-03-27,159027,3235,7,0.11673684565352256,72.9938941186088,152
3066,682922001,Группа компаний Сатурн-Р,"Пермский край, 614000, г. Пермь, ул. Куйбышева, д. 37",1212,Пермский край,2017-01-20,2019-03-27,159027,3235,7,9.612779561985555,72.9938941186088,2
3067,1538587001,Ассоциация Строительных Организаций Комстрой,"Ростовская область, 344004, г. Ростов-на-Дону, ул. Тренева, д. 32",1,Итого,2017-06-26,2019-04-02,169047,3909,10,0.12409222048577304,0.0,142
3068,1538587001,Ассоциация Строительных Организаций Комстрой,"Ростовская область, 344004, г. Ростов-на-Дону, ул. Тренева, д. 32",1883,Ростовская область,2017-06-26,2019-04-02,169047,3909,10,4.762055001936688,0.0,6
3069,2886994001,Строительная компания Сибирьинвест,"Новосибирская область, 630099, г. Новосибирск, ул. Семьи Шамшиных, д. 24",1,Итого,2016-09-12,2019-04-02,168906,2896,11,0.12398871670819346,54.31601008845156,143
3070,2886994001,Строительная компания Сибирьинвест,"Новосибирская область, 630099, г. Новосибирск, ул. Семьи Шамшиных, д. 24",1545,Новосибирская область,2016-09-12,2019-04-02,168906,2896,11,4.6143292645446605,54.31601008845156,1
3071,4746086001,Группа компаний УПРАВЛЕНИЕ МЕХАНИЗАЦИИ № 24,"Саратовская область, г. Саратов, пр-кт Энтузиастов, д. 34/40",1,Итого,2017-07-03,2019-04-02,164242,3610,15,0.12056501728527767,98.12228297268665,148
3072,4746086001,Группа компаний УПРАВЛЕНИЕ МЕХАНИЗАЦИИ № 24,"Саратовская область, г. Саратов, пр-кт Энтузиастов, д. 34/40",1218,Саратовская область,2017-07-03,2019-04-02,164242,3610,15,12.476214277738235,98.12228297268665,2
3073,5577902001,Строительная группа Третий Рим,"Ставропольский край, р-н Шпаковский, 356240, г. Михайловск, ул. Демидова, д. 28",1,Итого,2016-12-01,2019-04-01,164268,3484,47,0.12058410308823561,100.0,147
3074,5577902001,Строительная группа Третий Рим,"Ставропольский край, р-н Шпаковский, 356240, г. Михайловск, ул. Демидова, д. 28",1438,Ставропольский край,2016-12-01,2019-04-01,164268,3484,47,9.847203730557275,100.0,2
3075,417967001,Группа компаний Модуль-Стройград,"Калининградская область, 236039, г. Калининград, ул. Эпроновская, д. 12, оф. 4",1,Итого,2016-05-18,2019-04-02,152814,2856,33,0.11217607281592054,23.812608792388133,160
3076,417967001,Группа компаний Модуль-Стройград,"Калининградская область, 236039, г. Калининград, ул. Эпроновская, д. 12, оф. 4",1325,Калининградская область,2016-05-18,2019-04-02,152814,2856,33,8.757359691640811,23.812608792388133,2
3077,5394700001,Корпорация развития Пермского края,"Пермский край, 614000, г. Пермь, ул. Петропавловская, д. 53",1,Итого,2017-11-24,2019-03-26,172637,3452,17,0.1267275294326572,100.0,139
3078,5394700001,Корпорация развития Пермского края,"Пермский край, 614000, г. Пермь, ул. Петропавловская, д. 53",1212,Пермский край,2017-11-24,2019-03-26,172637,3452,17,10.435469607315111,100.0,1
3079,2968328001,Строительная компания ВологдаГражданСтрой,"Вологодская область, 160031, г. Вологда, ул. Октябрьская, д. 27",1,Итого,2016-10-24,2019-04-02,175494,3816,26,0.12882476554999647,94.5992455582527,136
3080,2968328001,Строительная компания ВологдаГражданСтрой,"Вологодская область, 160031, г. Вологда, ул. Октябрьская, д. 27",1323,Вологодская область,2016-10-24,2019-04-02,175494,3816,26,15.05276367039239,94.5992455582527,1
3081,432151001,Группа компаний Центрстрой,"Московская область, 143966, г. Реутов, ул. Ашхабадская, д. 14",1,Итого,2016-10-19,2019-03-26,171337,2208,7,0.12577323928476042,44.14107869286844,140
3082,432151001,Группа компаний Центрстрой,"Московская область, 143966, г. Реутов, ул. Ашхабадская, д. 14",1768,Московская область,2016-10-19,2019-03-26,131894,1726,4,0.8034500092471009,43.42729767843875,18
3083,432151001,Группа компаний Центрстрой,"Московская область, 143966, г. Реутов, ул. Ашхабадская, д. 14",1762,г. Москва,2016-10-19,2019-03-26,39443,482,3,0.2112618308205318,46.52790102172756,70
3084,8280429001,Строительное управление 208,"Красноярский край, 660079, г. Красноярск, ул. Свердловская, д. 15, стр. 4",1,Итого,2019-03-21,2019-03-22,176155,4035,18,0.12930998538673474,100.0,134
3085,8280429001,Строительное управление 208,"Красноярский край, 660079, г. Красноярск, ул. Свердловская, д. 15, стр. 4",1544,Красноярский край,2019-03-21,2019-03-22,176155,4035,18,5.517489145435194,100.0,7
3086,3895489001,Компания ПРОМСЕРВИС,"г.Москва, 129100, г. Москва, ул. Гиляровского, д. 47, стр. 5",1,Итого,2018-04-23,2019-04-02,173617,3257,23,0.12744691739030245,66.00736103031385,138
3087,3895489001,Компания ПРОМСЕРВИС,"г.Москва, 129100, г. Москва, ул. Гиляровского, д. 47, стр. 5",1768,Московская область,2018-04-23,2019-04-02,173617,3257,23,1.0576112655272711,66.00736103031385,12
3088,430260001,Желдорипотека,"г.Москва, 121352, г. Москва, ул. Кременчугская, д. 3",1,Итого,2016-09-12,2019-04-02,173992,3293,19,0.12772219339450344,61.43903167961745,137
3089,430260001,Желдорипотека,"г.Москва, 121352, г. Москва, ул. Кременчугская, д. 3",1771,Смоленская область,2016-09-12,2019-04-02,4989,80,1,1.2185917680938527,0.0,18
3090,430260001,Желдорипотека,"г.Москва, 121352, г. Москва, ул. Кременчугская, д. 3",1775,Ярославская область,2016-09-12,2019-04-02,55230,1189,5,4.579381754442987,100.0,4
3091,430260001,Желдорипотека,"г.Москва, 121352, г. Москва, ул. Кременчугская, д. 3",1762,г. Москва,2016-09-12,2019-04-02,26594,414,2,0.14244091800423958,0.0,86
3092,430260001,Желдорипотека,"г.Москва, 121352, г. Москва, ул. Кременчугская, д. 3",1326,Ленинградская область,2016-09-12,2019-04-02,9048,183,1,0.16478827220370804,0.0,76
3093,430260001,Желдорипотека,"г.Москва, 121352, г. Москва, ул. Кременчугская, д. 3",1883,Ростовская область,2016-09-12,2019-04-02,6494,119,1,0.182936018873904,0.0,78
3094,430260001,Желдорипотека,"г.Москва, 121352, г. Москва, ул. Кременчугская, д. 3",1209,Нижегородская область,2016-09-12,2019-04-02,33792,590,2,2.362817508846931,100.0,8
3095,430260001,Желдорипотека,"г.Москва, 121352, г. Москва, ул. Кременчугская, д. 3",1653,Свердловская область,2016-09-12,2019-04-02,13316,229,3,0.32309746522807903,0.0,41
3096,5696321001,Группа компаний ГИК,"Краснодарский край, 350000, г. Краснодар, ул. Евгении Жигуленко, д. 4",1,Итого,2016-10-25,2019-04-02,181405,3806,16,0.13316384944554863,26.122763981147155,123
3097,5696321001,Группа компаний ГИК,"Краснодарский край, 350000, г. Краснодар, ул. Евгении Жигуленко, д. 4",1879,Краснодарский край,2016-10-25,2019-04-02,181405,3806,16,2.0808372672959097,26.122763981147155,10
3098,430260001,Желдорипотека,"г.Москва, 121352, г. Москва, ул. Кременчугская, д. 3",1544,Красноярский край,2016-09-12,2019-04-02,13542,280,2,0.424159620830992,100.0,32
3099,430260001,Желдорипотека,"г.Москва, 121352, г. Москва, ул. Кременчугская, д. 3",1542,Иркутская область,2016-09-12,2019-04-02,4335,90,1,0.361035184065481,100.0,44
3100,430260001,Желдорипотека,"г.Москва, 121352, г. Москва, ул. Кременчугская, д. 3",1107,Хабаровский край,2016-09-12,2019-04-02,6652,119,1,1.3128835082331534,0.0,21
3101,5827081001,Строительная компания 10ГПЗ,"Ростовская область, 344011, г. Ростов-на-Дону, пер. Гвардейский, д. 11/1",1,Итого,2017-06-23,2019-04-01,175619,4123,7,0.12891652421806346,0.0,135
3102,5827081001,Строительная компания 10ГПЗ,"Ростовская область, 344011, г. Ростов-на-Дону, пер. Гвардейский, д. 11/1",1883,Ростовская область,2017-06-23,2019-04-01,175619,4123,7,4.947188281277509,0.0,5
3103,2923318001,Группа компаний АК БАРС Девелопмент,"Республика Татарстан (Татарстан), 420124, г. Казань, ул. Меридианная, д. 1",1,Итого,2016-10-26,2019-04-02,176662,3342,11,0.12968215854441448,18.922575313310162,132
3104,2923318001,Группа компаний АК БАРС Девелопмент,"Республика Татарстан (Татарстан), 420124, г. Казань, ул. Меридианная, д. 1",1216,Республика Татарстан (Татарстан),2016-10-26,2019-04-02,176662,3342,11,6.960258108947727,18.922575313310162,3
3105,1212512001,Группа компаний Лист,"Оренбургская область, 460000, г. Оренбург, ул. Цвиллинга, д. 14/1",1,Итого,2016-10-25,2019-04-01,180451,3668,12,0.1324635472908613,100.0,125
3106,1212512001,Группа компаний Лист,"Оренбургская область, 460000, г. Оренбург, ул. Цвиллинга, д. 14/1",1210,Оренбургская область,2016-10-25,2019-04-01,180451,3668,12,25.496108138504773,100.0,1
3107,5397209001,Управляющая строительная компания Сибиряк,"Красноярский край, 660135, г. Красноярск, ул. Батурина, д. 1",1,Итого,2017-05-10,2019-03-22,178372,3125,13,0.13093741712357101,38.85531361424439,129
3108,5397209001,Управляющая строительная компания Сибиряк,"Красноярский край, 660135, г. Красноярск, ул. Батурина, д. 1",1544,Красноярский край,2017-05-10,2019-03-22,178372,3125,13,5.586929544148997,38.85531361424439,6
3109,931203001,Уральский строительный комплекс-2,"Оренбургская область, 460052, г. Оренбург, ул. Монтажников, д. 22",1,Итого,2016-10-26,2019-03-29,177938,4097,9,0.1306188310280424,100.0,130
3110,931203001,Уральский строительный комплекс-2,"Оренбургская область, 460052, г. Оренбург, ул. Монтажников, д. 22",1210,Оренбургская область,2016-10-26,2019-03-29,177938,4097,9,25.141043773374836,100.0,2
3111,2698383001,Группа компаний AXIS,"Республика Адыгея (Адыгея), р-н Тахтамукайский, 385132, г.п. Новая Адыгея, ш. Тургеневское, д. 10, корп. А",1,Итого,2017-06-16,2019-04-02,180539,3972,20,0.13252814539318047,76.73134336625327,124
3112,2698383001,Группа компаний AXIS,"Республика Адыгея (Адыгея), р-н Тахтамукайский, 385132, г.п. Новая Адыгея, ш. Тургеневское, д. 10, корп. А",1880,Республика Адыгея (Адыгея),2017-06-16,2019-04-02,138530,3090,18,20.105016893264754,100.0,2
3113,2698383001,Группа компаний AXIS,"Республика Адыгея (Адыгея), р-н Тахтамукайский, 385132, г.п. Новая Адыгея, ш. Тургеневское, д. 10, корп. А",1879,Краснодарский край,2017-06-16,2019-04-02,42009,882,2,0.48187146308995815,0.0,52
3114,10265347001,Прайм Парк,"г.Москва, 125167, г. Москва, пр-кт Ленинградский, д. 37, корп. 6",1,Итого,2019-02-15,2019-04-01,177241,2318,7,0.13010718469490082,0.0,131
3115,10265347001,Прайм Парк,"г.Москва, 125167, г. Москва, пр-кт Ленинградский, д. 37, корп. 6",1762,г. Москва,2019-02-15,2019-04-01,177241,2318,7,0.9493258158979254,0.0,31
3116,10811872001,Первый Московский,"г.Москва, 108811, город Москва, ул. Бориса Пастернака, д. 3, оф. 2",1,Итого,2019-02-27,2019-03-21,179995,2912,8,0.13212881166975288,100.0,128
3117,10811872001,Первый Московский,"г.Москва, 108811, город Москва, ул. Бориса Пастернака, д. 3, оф. 2",1762,г. Москва,2019-02-27,2019-03-21,179995,2912,8,0.9640765975849104,100.0,30
3118,780917001,Группа компаний Астра,"Свердловская область, 620109, г. Екатеринбург, ул. Заводская, д. 45, корп. Д",1,Итого,2017-06-28,2019-03-07,170085,2991,12,0.12485418446540138,0.0,141
3119,780917001,Группа компаний Астра,"Свердловская область, 620109, г. Екатеринбург, ул. Заводская, д. 45, корп. Д",1653,Свердловская область,2017-06-28,2019-03-07,170085,2991,12,4.126917420645675,0.0,6
3120,702183001,Северные Строительные Технологии,"Ханты-Мансийский автономный округ - Югра, 628002, г. Ханты-Мансийск, ул. Гагарина, д. 118/1",1,Итого,2016-10-26,2019-04-02,180234,3272,23,0.132304254243097,41.45721672936294,127
3121,702183001,Северные Строительные Технологии,"Ханты-Мансийский автономный округ - Югра, 628002, г. Ханты-Мансийск, ул. Гагарина, д. 118/1",1687,Тюменская область,2016-10-26,2019-04-02,180234,3272,23,6.204398784277398,41.45721672936294,3
3122,702183001,Северные Строительные Технологии,"Ханты-Мансийский автономный округ - Югра, 628002, г. Ханты-Мансийск, ул. Гагарина, д. 118/1",16871,Ханты-Мансийский автономный округ - Югра,2016-10-26,2019-04-02,180234,3272,23,21.05237337669164,41.45721672936294,1
3123,5395386001,Нефтестройиндустрия-Юг,"Краснодарский край, 350004, г. Краснодар, ул. Каляева, д. 1/4",1,Итого,2017-05-04,2019-04-02,182094,3138,13,0.13366962322393391,41.52141201796874,121
3124,5395386001,Нефтестройиндустрия-Юг,"Краснодарский край, 350004, г. Краснодар, ул. Каляева, д. 1/4",1879,Краснодарский край,2017-05-04,2019-04-02,182094,3138,13,2.0887405603538016,41.52141201796874,9
3125,10086435001,Новосибирский квартал,"Новосибирская область, 630099, г. Новосибирск, ул. Орджоникидзе, д. 30",1,Итого,2017-06-07,2019-04-02,181595,3193,14,0.13330332262101044,42.09697403562873,122
3126,10086435001,Новосибирский квартал,"Новосибирская область, 630099, г. Новосибирск, ул. Орджоникидзе, д. 30",1540,Алтайский край,2017-06-07,2019-04-02,125125,2267,10,13.0088257280004,26.88031968031968,1
3127,10086435001,Новосибирский квартал,"Новосибирская область, 630099, г. Новосибирск, ул. Орджоникидзе, д. 30",1545,Новосибирская область,2017-06-07,2019-04-02,56470,926,4,1.542699333172516,75.81370639277492,23
3128,9036372001,Инвесттраст,"г.Москва, 108818, поселение Десеновское, ул. Футбольная, д. 17, оф. этаж 3",1,Итого,2018-01-17,2019-03-26,160860,3301,8,0.118082394762057,100.0,150
3129,9036372001,Инвесттраст,"г.Москва, 108818, поселение Десеновское, ул. Футбольная, д. 17, оф. этаж 3",1762,г. Москва,2018-01-17,2019-03-26,160860,3301,8,0.8615870523487246,100.0,32
3130,1684309001,Группа компаний УНИСТО Петросталь,"г.Санкт-Петербург, 195279, г. Санкт-Петербург, пр-кт Индустриальный, д. 44/2",1,Итого,2017-05-26,2019-04-01,180367,4114,22,0.13240188546592027,9.4989659971059,126
3131,1684309001,Группа компаний УНИСТО Петросталь,"г.Санкт-Петербург, 195279, г. Санкт-Петербург, пр-кт Индустриальный, д. 44/2",1326,Ленинградская область,2017-05-26,2019-04-01,180367,4114,22,3.2849653285329583,9.4989659971059,7
3132,5046198001,Балтийская жемчужина,"г.Санкт-Петербург, 198206, г. Санкт-Петербург, ш. Петергофское, д. 47, корп. А",1,Итого,2017-04-28,2019-03-28,156320,2652,12,0.11474971993786368,0.0,155
3133,5046198001,Балтийская жемчужина,"г.Санкт-Петербург, 198206, г. Санкт-Петербург, ш. Петергофское, д. 47, корп. А",1324,г. Санкт-Петербург,2017-04-28,2019-03-28,156320,2652,12,1.0383489666893373,0.0,19
3134,1163375001,Группа компаний КомСтрин,"г.Москва, 117647, г. Москва, ул. Профсоюзная, д. 125, корп. 1",1,Итого,2017-04-24,2019-04-01,176398,3865,25,0.129488364237457,86.57297701788002,133
3135,1163375001,Группа компаний КомСтрин,"г.Москва, 117647, г. Москва, ул. Профсоюзная, д. 125, корп. 1",1768,Московская область,2017-04-24,2019-04-01,136521,3138,20,0.8316360009736868,100.0,16
3136,1163375001,Группа компаний КомСтрин,"г.Москва, 117647, г. Москва, ул. Профсоюзная, д. 125, корп. 1",1879,Краснодарский край,2017-04-24,2019-04-01,11440,264,2,0.13122448850839394,0.0,113
3137,1163375001,Группа компаний КомСтрин,"г.Москва, 117647, г. Москва, ул. Профсоюзная, д. 125, корп. 1",1653,Свердловская область,2017-04-24,2019-04-01,28437,463,3,0.6899911849422411,56.93990224003939,29
3138,1413453001,Липецкая ипотечная корпорация,"Липецкая область, 398070, г. Липецк, ул. Бехтеева С.С., д. 4",1,Итого,2017-06-01,2019-03-26,183624,3122,24,0.13479274932107393,0.0,118
3139,1413453001,Липецкая ипотечная корпорация,"Липецкая область, 398070, г. Липецк, ул. Бехтеева С.С., д. 4",1767,Липецкая область,2017-06-01,2019-03-26,183624,3122,24,22.219640756821118,0.0,1
3140,6157606001,Группа компаний Атлант,"р-н р-н, г. г., ул. ул., д. д., корп. корп., стр. стр., оф. оф.",1,Итого,2018-09-10,2019-04-02,184972,4556,13,0.13578227479750843,4.92182600609822,116
3141,6157606001,Группа компаний Атлант,"р-н р-н, г. г., ул. ул., д. д., корп. корп., стр. стр., оф. оф.",1768,Московская область,2018-09-10,2019-04-02,175868,4360,8,1.0713235342492389,0.0,11
3142,6157606001,Группа компаний Атлант,"р-н р-н, г. г., ул. ул., д. д., корп. корп., стр. стр., оф. оф.",1762,г. Москва,2018-09-10,2019-04-02,9104,196,5,0.04876220641913955,100.0,117
3143,454954001,Группа строительных компаний КФК №1,"Костромская область, 156005, г. Кострома, пл. Октябрьская, д. 3",1,Итого,2016-10-25,2019-03-26,182902,3633,64,0.13426275125431897,75.14844014827612,119
3144,454954001,Группа строительных компаний КФК №1,"Костромская область, 156005, г. Кострома, пл. Октябрьская, д. 3",1765,Костромская область,2016-10-25,2019-03-26,107776,2180,45,33.219187582257376,74.3894744655582,1
3145,454954001,Группа строительных компаний КФК №1,"Костромская область, 156005, г. Кострома, пл. Октябрьская, д. 3",1775,Ярославская область,2016-10-25,2019-03-26,46859,898,12,3.885302365226216,100.0,8
3146,454954001,Группа строительных компаний КФК №1,"Костромская область, 156005, г. Кострома, пл. Октябрьская, д. 3",1331,Республика Карелия,2016-10-25,2019-03-26,28267,555,7,8.101887679352467,36.845084374005026,5
3147,4856325001,СЕВЕРНАЯ КОМПАНИЯ,"Рязанская область, 390000, г. Рязань, ул. Соборная, д. 14/2, стр. 1",1,Итого,2017-11-13,2019-03-12,184721,3833,12,0.13559802339202992,25.925585071540322,117
3148,4856325001,СЕВЕРНАЯ КОМПАНИЯ,"Рязанская область, 390000, г. Рязань, ул. Соборная, д. 14/2, стр. 1",1770,Рязанская область,2017-11-13,2019-03-12,184721,3833,12,7.5242156886705605,25.925585071540322,4
3149,4845862001,Группа компаний ВекторСтройФинанс,"г.Москва, 105082, г. Москва, наб. Рубцовская, д. 3, стр. 1",1,Итого,2018-07-12,2019-04-02,182481,2247,15,0.13395370806026932,0.0,120
3150,4845862001,Группа компаний ВекторСтройФинанс,"г.Москва, 105082, г. Москва, наб. Рубцовская, д. 3, стр. 1",1762,г. Москва,2018-07-12,2019-04-02,182481,2247,15,0.9773919364643019,0.0,29
3151,4845012001,Авеста-Строй,"Московская область, р-н Одинцовский, 143002, г. Одинцово, ул. Акуловская, д. 2А",1,Итого,2018-12-05,2019-04-02,187095,3552,14,0.13734070401595833,100.0,113
3152,4845012001,Авеста-Строй,"Московская область, р-н Одинцовский, 143002, г. Одинцово, ул. Акуловская, д. 2А",1762,г. Москва,2018-12-05,2019-04-02,187095,3552,14,1.0021051197263746,100.0,27
3153,4252132001,Строительная компания ВЫБОР,"Воронежская область, 394088, г. Воронеж, ул. Владимира Невского, д. 19",1,Итого,2017-04-11,2019-03-29,187650,3788,14,0.13774811250217578,88.01652011723954,112
3154,4252132001,Строительная компания ВЫБОР,"Воронежская область, 394088, г. Воронеж, ул. Владимира Невского, д. 19",1761,Воронежская область,2017-04-11,2019-03-29,187650,3788,14,10.689432813511123,88.01652011723954,3
3155,954584001,Строительный холдинг Град,"Самарская область, 443030, г. Самара, ул. Чкалова, д. 100",1,Итого,2017-06-28,2019-04-02,190476,3167,39,0.13982259246983444,91.91341691341691,109
3156,954584001,Строительный холдинг Град,"Самарская область, 443030, г. Самара, ул. Чкалова, д. 100",1217,Самарская область,2017-06-28,2019-04-02,190476,3167,39,7.120182897745028,91.91341691341691,4
3157,2180876001,Группа компаний Эйнком,"г.Москва, 121087, г. Москва, ул. Барклая, д. 6, стр. 5, оф. 506",1,Итого,2016-10-26,2019-03-29,189396,3552,20,0.1390297975777356,38.32551901835308,110
3158,2180876001,Группа компаний Эйнком,"г.Москва, 121087, г. Москва, ул. Барклая, д. 6, стр. 5, оф. 506",1882,Республика Крым,2016-10-26,2019-03-29,19178,341,3,3.0945634564618256,0.0,10
3159,2180876001,Группа компаний Эйнком,"г.Москва, 121087, г. Москва, ул. Барклая, д. 6, стр. 5, оф. 506",1687,Тюменская область,2016-10-26,2019-03-29,170218,3211,17,5.859606690536359,42.64355121080027,4
3160,2180876001,Группа компаний Эйнком,"г.Москва, 121087, г. Москва, ул. Барклая, д. 6, стр. 5, оф. 506",16871,Ханты-Мансийский автономный округ - Югра,2016-10-26,2019-03-29,170218,3211,17,19.882446660639488,42.64355121080027,2
3161,5632485001,СпецКомАвтотранс,"Республика Коми, 167000, г. Сыктывкар, ул. Колхозная, д. 95",1,Итого,2018-03-21,2019-03-26,189116,4473,10,0.13882425816126553,84.34294295564627,111
3162,5632485001,СпецКомАвтотранс,"Республика Коми, 167000, г. Сыктывкар, ул. Колхозная, д. 95",1332,Республика Коми,2018-03-21,2019-03-26,189116,4473,10,60.89613756017452,84.34294295564627,1
3163,2570896001,Девелоперская компания Лидер Инвест,"г.Москва, 115432, г. Москва, пр-кт Андропова, д. 18, корп. 7",1,Итого,2017-05-03,2019-03-28,198636,3020,16,0.14581259832124802,0.0,105
3164,2570896001,Девелоперская компания Лидер Инвест,"г.Москва, 115432, г. Москва, пр-кт Андропова, д. 18, корп. 7",1762,г. Москва,2017-05-03,2019-03-28,198636,3020,16,1.0639202146608309,0.0,25
